expected_final_url,origin_url
https://archive.mozilla.org/pub/firefox/candidates/62.0.3-candidates/build1/snap/firefox-62.0.3.snap.checksums,https://queue.taskcluster.net/v1/task/V4vXTdm-SJaAqbZCtINZyg/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/62.0b10-candidates/build1/snap/firefox-62.0b10.snap,https://queue.taskcluster.net/v1/task/W5nDEUOQRnige-Zk3oN55A/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/62.0b10-candidates/build1/snap/firefox-62.0b10.snap.checksums,https://queue.taskcluster.net/v1/task/W5nDEUOQRnige-Zk3oN55A/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/62.0b11-candidates/build1/snap/firefox-62.0b11.snap,https://queue.taskcluster.net/v1/task/C4RZI2vZT9WMyUCqMsbNtQ/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/62.0b11-candidates/build1/snap/firefox-62.0b11.snap.checksums,https://queue.taskcluster.net/v1/task/C4RZI2vZT9WMyUCqMsbNtQ/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/62.0b12-candidates/build1/snap/firefox-62.0b12.snap,https://queue.taskcluster.net/v1/task/cK1qbUP6QCuNukaNM0pvJg/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/62.0b12-candidates/build1/snap/firefox-62.0b12.snap.checksums,https://queue.taskcluster.net/v1/task/cK1qbUP6QCuNukaNM0pvJg/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/62.0b13-candidates/build1/snap/firefox-62.0b13.snap,https://queue.taskcluster.net/v1/task/aTFhvhc_TR2bPbPBPkXmqA/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/62.0b13-candidates/build1/snap/firefox-62.0b13.snap.checksums,https://queue.taskcluster.net/v1/task/aTFhvhc_TR2bPbPBPkXmqA/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/62.0b14-candidates/build1/snap/firefox-62.0b14.snap,https://queue.taskcluster.net/v1/task/PqafeMrLReS5KMuUeMyghw/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/62.0b14-candidates/build1/snap/firefox-62.0b14.snap.checksums,https://queue.taskcluster.net/v1/task/PqafeMrLReS5KMuUeMyghw/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/62.0b15-candidates/build2/snap/firefox-62.0b15.snap,https://queue.taskcluster.net/v1/task/FCV-dYo-QUq7Dri0ErcA3Q/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/62.0b15-candidates/build2/snap/firefox-62.0b15.snap.checksums,https://queue.taskcluster.net/v1/task/FCV-dYo-QUq7Dri0ErcA3Q/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/62.0b16-candidates/build1/snap/firefox-62.0b16.snap,https://queue.taskcluster.net/v1/task/URwHSSvhQQyaZArd9BlBxA/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/62.0b16-candidates/build1/snap/firefox-62.0b16.snap.checksums,https://queue.taskcluster.net/v1/task/URwHSSvhQQyaZArd9BlBxA/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/62.0b17-candidates/build1/snap/firefox-62.0b17.snap,https://queue.taskcluster.net/v1/task/ZzeU1sbGRCS7DR6bXnouPw/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/62.0b17-candidates/build1/snap/firefox-62.0b17.snap.checksums,https://queue.taskcluster.net/v1/task/ZzeU1sbGRCS7DR6bXnouPw/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/62.0b18-candidates/build1/snap/firefox-62.0b18.snap,https://queue.taskcluster.net/v1/task/d14f36ZHTDyidRpJvSXy9Q/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/62.0b18-candidates/build1/snap/firefox-62.0b18.snap.checksums,https://queue.taskcluster.net/v1/task/d14f36ZHTDyidRpJvSXy9Q/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/62.0b19-candidates/build1/snap/firefox-62.0b19.snap,https://queue.taskcluster.net/v1/task/Hv4Owx88QZONac2K5n6Z0w/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/62.0b19-candidates/build1/snap/firefox-62.0b19.snap.checksums,https://queue.taskcluster.net/v1/task/Hv4Owx88QZONac2K5n6Z0w/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/62.0b20-candidates/build1/snap/firefox-62.0b20.snap,https://queue.taskcluster.net/v1/task/Iv487HGBRFuD7-a5C-XBNA/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/62.0b20-candidates/build1/snap/firefox-62.0b20.snap.checksums,https://queue.taskcluster.net/v1/task/Iv487HGBRFuD7-a5C-XBNA/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/62.0b3-candidates/build1/snap/firefox-62.0b3.snap,https://queue.taskcluster.net/v1/task/KZ7FxQi2Sl-moFlPiANYAw/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/62.0b3-candidates/build1/snap/firefox-62.0b3.snap.checksums,https://queue.taskcluster.net/v1/task/KZ7FxQi2Sl-moFlPiANYAw/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/62.0b4-candidates/build1/snap/firefox-62.0b4.snap,https://queue.taskcluster.net/v1/task/cgJABQqrTVOzvqouUsnTuw/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/62.0b4-candidates/build1/snap/firefox-62.0b4.snap.checksums,https://queue.taskcluster.net/v1/task/cgJABQqrTVOzvqouUsnTuw/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/62.0b5-candidates/build1/snap/firefox-62.0b5.snap,https://queue.taskcluster.net/v1/task/GlhVMikPQLqogbFPTdS2rQ/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/62.0b5-candidates/build1/snap/firefox-62.0b5.snap.checksums,https://queue.taskcluster.net/v1/task/GlhVMikPQLqogbFPTdS2rQ/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/62.0b6-candidates/build1/snap/firefox-62.0b6.snap,https://queue.taskcluster.net/v1/task/TMT7uhTqQuOZGTLFOZl-Eg/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/62.0b6-candidates/build1/snap/firefox-62.0b6.snap.checksums,https://queue.taskcluster.net/v1/task/TMT7uhTqQuOZGTLFOZl-Eg/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/62.0b7-candidates/build1/snap/firefox-62.0b7.snap,https://queue.taskcluster.net/v1/task/fDpVsVTAT4SJWpNKe63fgw/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/62.0b7-candidates/build1/snap/firefox-62.0b7.snap.checksums,https://queue.taskcluster.net/v1/task/fDpVsVTAT4SJWpNKe63fgw/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/62.0b8-candidates/build1/snap/firefox-62.0b8.snap,https://queue.taskcluster.net/v1/task/EekMHAstT_O5Kfxj2LrTyQ/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/62.0b8-candidates/build1/snap/firefox-62.0b8.snap.checksums,https://queue.taskcluster.net/v1/task/EekMHAstT_O5Kfxj2LrTyQ/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/62.0b9-candidates/build1/snap/firefox-62.0b9.snap,https://queue.taskcluster.net/v1/task/LJlBWVDkQTS6Ayehynpotg/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/62.0b9-candidates/build1/snap/firefox-62.0b9.snap.checksums,https://queue.taskcluster.net/v1/task/LJlBWVDkQTS6Ayehynpotg/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/63.0-candidates/build1/snap/firefox-63.0.snap,https://queue.taskcluster.net/v1/task/X00QK4pUSxCVYo6GXcKJ9Q/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/63.0-candidates/build1/snap/firefox-63.0.snap.checksums,https://queue.taskcluster.net/v1/task/X00QK4pUSxCVYo6GXcKJ9Q/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/63.0-candidates/build2/snap/firefox-63.0.snap,https://queue.taskcluster.net/v1/task/AXRnPO3KSWGGya5BI1vRlg/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/63.0-candidates/build2/snap/firefox-63.0.snap.checksums,https://queue.taskcluster.net/v1/task/AXRnPO3KSWGGya5BI1vRlg/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/63.0.1-candidates/build4/snap/firefox-63.0.1.snap,https://queue.taskcluster.net/v1/task/IJDyeDKIT7a4rHhEKzDKPA/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/63.0.1-candidates/build4/snap/firefox-63.0.1.snap.checksums,https://queue.taskcluster.net/v1/task/IJDyeDKIT7a4rHhEKzDKPA/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/63.0.3-candidates/build1/snap/firefox-63.0.3.snap,https://queue.taskcluster.net/v1/task/XVLJhlQzSoelNqy_ScTPTg/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/63.0.3-candidates/build1/snap/firefox-63.0.3.snap.checksums,https://queue.taskcluster.net/v1/task/XVLJhlQzSoelNqy_ScTPTg/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/63.0b10-candidates/build1/snap/firefox-63.0b10.snap,https://queue.taskcluster.net/v1/task/U54G5buBTPGOZuhfboF6OQ/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/63.0b10-candidates/build1/snap/firefox-63.0b10.snap.checksums,https://queue.taskcluster.net/v1/task/U54G5buBTPGOZuhfboF6OQ/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/63.0b11-candidates/build1/snap/firefox-63.0b11.snap,https://queue.taskcluster.net/v1/task/XDM1xoB8RCK0pSzqbxpUxw/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/63.0b11-candidates/build1/snap/firefox-63.0b11.snap.checksums,https://queue.taskcluster.net/v1/task/XDM1xoB8RCK0pSzqbxpUxw/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/63.0b12-candidates/build2/snap/firefox-63.0b12.snap,https://queue.taskcluster.net/v1/task/Acq5IwPNRTayA3Nt6yeZSQ/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/63.0b12-candidates/build2/snap/firefox-63.0b12.snap.checksums,https://queue.taskcluster.net/v1/task/Acq5IwPNRTayA3Nt6yeZSQ/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/63.0b13-candidates/build1/snap/firefox-63.0b13.snap,https://queue.taskcluster.net/v1/task/WbofIQ8RQTCJsp-JXs-9bg/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/63.0b13-candidates/build1/snap/firefox-63.0b13.snap.checksums,https://queue.taskcluster.net/v1/task/WbofIQ8RQTCJsp-JXs-9bg/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/63.0b14-candidates/build1/snap/firefox-63.0b14.snap,https://queue.taskcluster.net/v1/task/NR5c8ichS_CCJeFzorjVCQ/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/63.0b14-candidates/build1/snap/firefox-63.0b14.snap.checksums,https://queue.taskcluster.net/v1/task/NR5c8ichS_CCJeFzorjVCQ/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/63.0b3-candidates/build1/snap/firefox-63.0b3.snap,https://queue.taskcluster.net/v1/task/Ja2HqqEVQaO011xmm8Yk8A/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/63.0b3-candidates/build1/snap/firefox-63.0b3.snap.checksums,https://queue.taskcluster.net/v1/task/Ja2HqqEVQaO011xmm8Yk8A/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/63.0b4-candidates/build1/snap/firefox-63.0b4.snap,https://queue.taskcluster.net/v1/task/O4e1tp2lQsij749ZkR0OIA/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/63.0b4-candidates/build1/snap/firefox-63.0b4.snap.checksums,https://queue.taskcluster.net/v1/task/O4e1tp2lQsij749ZkR0OIA/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/63.0b5-candidates/build1/snap/firefox-63.0b5.snap,https://queue.taskcluster.net/v1/task/EUBPjZplT8GDaA9UUPwGjQ/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/63.0b5-candidates/build1/snap/firefox-63.0b5.snap.checksums,https://queue.taskcluster.net/v1/task/EUBPjZplT8GDaA9UUPwGjQ/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/63.0b6-candidates/build1/snap/firefox-63.0b6.snap,https://queue.taskcluster.net/v1/task/Zsbr73cuQzqbyFnuW7syNQ/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/63.0b6-candidates/build1/snap/firefox-63.0b6.snap.checksums,https://queue.taskcluster.net/v1/task/Zsbr73cuQzqbyFnuW7syNQ/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/63.0b7-candidates/build1/snap/firefox-63.0b7.snap,https://queue.taskcluster.net/v1/task/H49gbM0URQmJFyuXrrfCwQ/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/63.0b7-candidates/build1/snap/firefox-63.0b7.snap.checksums,https://queue.taskcluster.net/v1/task/H49gbM0URQmJFyuXrrfCwQ/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/63.0b8-candidates/build1/snap/firefox-63.0b8.snap,https://queue.taskcluster.net/v1/task/BtwB6HZZTCSL2KbfPCTRzg/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/63.0b8-candidates/build1/snap/firefox-63.0b8.snap.checksums,https://queue.taskcluster.net/v1/task/BtwB6HZZTCSL2KbfPCTRzg/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/63.0b9-candidates/build1/snap/firefox-63.0b9.snap,https://queue.taskcluster.net/v1/task/Dpt5GB3lQ5SR9oCWxs5sNA/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/63.0b9-candidates/build1/snap/firefox-63.0b9.snap.checksums,https://queue.taskcluster.net/v1/task/Dpt5GB3lQ5SR9oCWxs5sNA/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/64.0-candidates/build1/snap/firefox-64.0.snap,https://queue.taskcluster.net/v1/task/G5Pk9ZSgSlGZNyqwlMwmGg/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/64.0-candidates/build1/snap/firefox-64.0.snap.checksums,https://queue.taskcluster.net/v1/task/G5Pk9ZSgSlGZNyqwlMwmGg/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/64.0-candidates/build2/snap/firefox-64.0.snap,https://queue.taskcluster.net/v1/task/HMKJcl23RiKP0HO-72qn1w/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/64.0-candidates/build2/snap/firefox-64.0.snap.checksums,https://queue.taskcluster.net/v1/task/HMKJcl23RiKP0HO-72qn1w/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/64.0-candidates/build3/snap/firefox-64.0.snap,https://queue.taskcluster.net/v1/task/Eh7lgTrbSWCP-ESO3-15rw/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/64.0-candidates/build3/snap/firefox-64.0.snap.checksums,https://queue.taskcluster.net/v1/task/Eh7lgTrbSWCP-ESO3-15rw/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/64.0.2-candidates/build1/snap/firefox-64.0.2.snap,https://queue.taskcluster.net/v1/task/MRAsIVP1SdCE-AYwe8ihWQ/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/64.0.2-candidates/build1/snap/firefox-64.0.2.snap.checksums,https://queue.taskcluster.net/v1/task/MRAsIVP1SdCE-AYwe8ihWQ/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/64.0b10-candidates/build1/snap/firefox-64.0b10.snap,https://queue.taskcluster.net/v1/task/GPGXUSGCTVyr4vZ7WP0tnw/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/64.0b10-candidates/build1/snap/firefox-64.0b10.snap.checksums,https://queue.taskcluster.net/v1/task/GPGXUSGCTVyr4vZ7WP0tnw/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/64.0b11-candidates/build1/snap/firefox-64.0b11.snap,https://queue.taskcluster.net/v1/task/et6S1xNYTJ25yVeNxWJ_bA/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/64.0b11-candidates/build1/snap/firefox-64.0b11.snap.checksums,https://queue.taskcluster.net/v1/task/et6S1xNYTJ25yVeNxWJ_bA/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/64.0b12-candidates/build1/snap/firefox-64.0b12.snap,https://queue.taskcluster.net/v1/task/ChZ9G8agRaCLiXX_lRxIZg/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/64.0b12-candidates/build1/snap/firefox-64.0b12.snap.checksums,https://queue.taskcluster.net/v1/task/ChZ9G8agRaCLiXX_lRxIZg/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/64.0b13-candidates/build1/snap/firefox-64.0b13.snap,https://queue.taskcluster.net/v1/task/V1nTox9IQQaYO296Vrq3mw/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/64.0b13-candidates/build1/snap/firefox-64.0b13.snap.checksums,https://queue.taskcluster.net/v1/task/V1nTox9IQQaYO296Vrq3mw/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/64.0b14-candidates/build1/snap/firefox-64.0b14.snap,https://queue.taskcluster.net/v1/task/bmlG7hofSuuQrg7rdWU7JA/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/64.0b14-candidates/build1/snap/firefox-64.0b14.snap.checksums,https://queue.taskcluster.net/v1/task/bmlG7hofSuuQrg7rdWU7JA/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/64.0b3-candidates/build1/snap/firefox-64.0b3.snap,https://queue.taskcluster.net/v1/task/dQ3OKdhpSV-tJwoCxS43_Q/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/64.0b3-candidates/build1/snap/firefox-64.0b3.snap.checksums,https://queue.taskcluster.net/v1/task/dQ3OKdhpSV-tJwoCxS43_Q/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/64.0b4-candidates/build2/snap/firefox-64.0b4.snap,https://queue.taskcluster.net/v1/task/F6_-dx3uTjm1DTdo8CoPzw/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/64.0b4-candidates/build2/snap/firefox-64.0b4.snap.checksums,https://queue.taskcluster.net/v1/task/F6_-dx3uTjm1DTdo8CoPzw/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/64.0b5-candidates/build1/snap/firefox-64.0b5.snap,https://queue.taskcluster.net/v1/task/EcZO9a7CRnyYF8CMeBl5xQ/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/64.0b5-candidates/build1/snap/firefox-64.0b5.snap.checksums,https://queue.taskcluster.net/v1/task/EcZO9a7CRnyYF8CMeBl5xQ/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/64.0b6-candidates/build1/snap/firefox-64.0b6.snap,https://queue.taskcluster.net/v1/task/DCjBjJbvRnO5EIULSthPcQ/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/64.0b6-candidates/build1/snap/firefox-64.0b6.snap.checksums,https://queue.taskcluster.net/v1/task/DCjBjJbvRnO5EIULSthPcQ/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/64.0b7-candidates/build1/snap/firefox-64.0b7.snap,https://queue.taskcluster.net/v1/task/eHcwqC57Tv2q_SR_rN3Wcg/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/64.0b7-candidates/build1/snap/firefox-64.0b7.snap.checksums,https://queue.taskcluster.net/v1/task/eHcwqC57Tv2q_SR_rN3Wcg/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/64.0b8-candidates/build1/snap/firefox-64.0b8.snap,https://queue.taskcluster.net/v1/task/Vp1Sir1qQoeWVcwWKtFpPQ/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/64.0b8-candidates/build1/snap/firefox-64.0b8.snap.checksums,https://queue.taskcluster.net/v1/task/Vp1Sir1qQoeWVcwWKtFpPQ/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/64.0b9-candidates/build1/snap/firefox-64.0b9.snap,https://queue.taskcluster.net/v1/task/IYH4IRczQD2nxeMkJHzsfw/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/64.0b9-candidates/build1/snap/firefox-64.0b9.snap.checksums,https://queue.taskcluster.net/v1/task/IYH4IRczQD2nxeMkJHzsfw/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/65.0-candidates/build2/snap/firefox-65.0.snap,https://queue.taskcluster.net/v1/task/BIMtSlxRTu25_dEw7DJhOg/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/65.0-candidates/build2/snap/firefox-65.0.snap.checksums,https://queue.taskcluster.net/v1/task/BIMtSlxRTu25_dEw7DJhOg/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/65.0.1-candidates/build2/snap/firefox-65.0.1.snap,https://queue.taskcluster.net/v1/task/AXAHh7TsQi6H6FxCzduTvg/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/65.0.1-candidates/build2/snap/firefox-65.0.1.snap.checksums,https://queue.taskcluster.net/v1/task/AXAHh7TsQi6H6FxCzduTvg/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/65.0b10-candidates/build1/snap/firefox-65.0b10.snap,https://queue.taskcluster.net/v1/task/FWRA2bjOT1Cmf9c-BJ4nNg/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/65.0b10-candidates/build1/snap/firefox-65.0b10.snap.checksums,https://queue.taskcluster.net/v1/task/FWRA2bjOT1Cmf9c-BJ4nNg/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/65.0b11-candidates/build1/snap/firefox-65.0b11.snap,https://queue.taskcluster.net/v1/task/D4erwN4gSyiNVv15rOgYEA/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/65.0b11-candidates/build1/snap/firefox-65.0b11.snap.checksums,https://queue.taskcluster.net/v1/task/D4erwN4gSyiNVv15rOgYEA/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/65.0b12-candidates/build1/snap/firefox-65.0b12.snap,https://queue.taskcluster.net/v1/task/H-9JqJFOS8ypnXJ57U4W5A/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/65.0b12-candidates/build1/snap/firefox-65.0b12.snap.checksums,https://queue.taskcluster.net/v1/task/H-9JqJFOS8ypnXJ57U4W5A/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/65.0b3-candidates/build1/snap/firefox-65.0b3.snap,https://queue.taskcluster.net/v1/task/RKc3TDkkQCuGzIp094-APg/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/65.0b3-candidates/build1/snap/firefox-65.0b3.snap.checksums,https://queue.taskcluster.net/v1/task/RKc3TDkkQCuGzIp094-APg/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/65.0b3-candidates/build2/snap/firefox-65.0b3.snap,https://queue.taskcluster.net/v1/task/RKc3TDkkQCuGzIp094-APg/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/65.0b3-candidates/build2/snap/firefox-65.0b3.snap.checksums,https://queue.taskcluster.net/v1/task/RKc3TDkkQCuGzIp094-APg/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/65.0b4-candidates/build1/snap/firefox-65.0b4.snap,https://queue.taskcluster.net/v1/task/U4wQc9kLRAqWUrOczOCEgA/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/65.0b4-candidates/build1/snap/firefox-65.0b4.snap.checksums,https://queue.taskcluster.net/v1/task/U4wQc9kLRAqWUrOczOCEgA/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/65.0b5-candidates/build1/snap/firefox-65.0b5.snap,https://queue.taskcluster.net/v1/task/cRa7iEOpQRmELFzAUl79PA/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/65.0b5-candidates/build1/snap/firefox-65.0b5.snap.checksums,https://queue.taskcluster.net/v1/task/cRa7iEOpQRmELFzAUl79PA/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/65.0b6-candidates/build1/snap/firefox-65.0b6.snap,https://queue.taskcluster.net/v1/task/Yoj8W_PDQsKxJDi0-62lJw/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/65.0b6-candidates/build1/snap/firefox-65.0b6.snap.checksums,https://queue.taskcluster.net/v1/task/Yoj8W_PDQsKxJDi0-62lJw/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/65.0b7-candidates/build1/snap/firefox-65.0b7.snap,https://queue.taskcluster.net/v1/task/C0Ga0R9zSRmbKv9xka4wyA/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/65.0b7-candidates/build1/snap/firefox-65.0b7.snap.checksums,https://queue.taskcluster.net/v1/task/C0Ga0R9zSRmbKv9xka4wyA/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/65.0b8-candidates/build1/snap/firefox-65.0b8.snap,https://queue.taskcluster.net/v1/task/A0spUIZjTmiPlRWZixzqvA/artifacts/public/build/target.snap
https://archive.mozilla.org/pub/firefox/candidates/65.0b8-candidates/build1/snap/firefox-65.0b8.snap.checksums,https://queue.taskcluster.net/v1/task/A0spUIZjTmiPlRWZixzqvA/artifacts/public/build/target.snap.checksums
https://archive.mozilla.org/pub/firefox/candidates/65.0b9-candidates/build1/snap/firefox-65.0b9.snap,https://queue.taskcluster.net/v1/task/SbL2SD0VTpqmPsAH6OcaSA/artifacts/public/build/target.snap
